,0,1,2,3,4
0,-0.08042916666666663,-6.983117271534857e-32,2.0212238134780815e-39,-1.1088053171398553e-29,-2483.4345513546937
1,1.4786749342321536e+32,31.09833333333334,-0.0,-1126.6883949188918,-2.3747686275192385e+35
2,1.4889489233549128e+40,0.0,-0.06175,0.0,8.206121509393309e+40
3,-3.7340196745487115e+30,0.1918766965180156,-9.560796482660219e-27,-6.951666666666667,5.996877726383155e+33
4,0.004062070490115435,-8.617165808199839e-34,2.506628356825384e-43,-1.3682656176712966e-31,125.4257208333333
